x,poly4
0.22984788375147297,3.2664445468229957
0.2306945544677182,1.985739820443058
0.23154122518396353,0.7108907623357936
0.23238789590020875,-0.5579860756206045
0.23323456661645398,-1.8207737155417334
0.2340812373326993,-3.077354753536966
0.23492790804894453,-4.327611359708754
0.23577457876518976,-5.571425278153583
0.2366212494814351,-6.808677826961869
0.23746792019768032,-8.039249898216568
0.23831459091392565,-9.263021957995363
0.23916126163017087,-10.47987404636875
0.2400079323464161,-11.689685777401309
0.24085460306266143,-12.892336339151115
0.24170127377890666,-14.087704493669548
0.24254794449515188,-15.275668577001909
0.24339461521139721,-16.456106499187257
0.24424128592764244,-17.628895744257747
0.24508795664388766,-18.793913370239494
0.245934627360133,-19.951036009152205
0.24678129807637822,-21.100139867009062
0.24762796879262355,-22.24110072381697
0.24847463950886878,-23.373793933576195
0.249321310225114,-24.498094424280936
0.25016798094135934,-25.613876697918954
0.25101465165760456,-26.72101483047129
0.2518613223738498,-27.819382471912803
0.2527079930900951,-28.908852846212255
0.25355466380634034,-29.98929875133146
0.25440133452258556,-31.060592559226052
0.2552480052388309,-32.12260621584565
0.2560946759550761,-33.175211241132814
0.25694134667132146,-34.21827872902415
0.2577880173875667,-35.251679347449624
0.2586346881038119,-36.27528333833314
0.25948135882005724,-37.28896051759202
0.26032802953630246,-38.29258027513683
0.2611747002525477,-39.28601157487236
0.262021370968793,-40.2691229546968
0.26286804168503825,-41.24178252650151
0.26371471240128347,-42.20385797617212
0.2645613831175288,-43.155216563587544
0.265408053833774,-44.09572512262022
0.26625472455001936,-45.02525006113629
0.2671013952662646,-45.943657360995445
0.2679480659825098,-46.85081257805106
0.26879473669875514,-47.74658084215022
0.26964140741500037,-48.630826857133144
0.2704880781312456,-49.503414900834315
0.2713347488474909,-50.36420882508139
0.27218141956373615,-51.21307205569559
0.2730280902799815,-52.049867592492234
0.2738747609962267,-52.87445800927938
0.27472143171247193,-53.686705453859446
0.27556810242871727,-54.48647164802864
0.2764147731449625,-55.27361788757551
0.2772614438612077,-56.04800504228348
0.27810811457745305,-56.80949355592941
0.27895478529369827,-57.55794344628296
0.2798014560099435,-58.29321430510828
0.28064812672618883,-59.01516529816274
0.28149479744243405,-59.72365516519719
0.2823414681586794,-60.41854221995624
0.2831881388749246,-61.09968435017825
0.28403480959116983,-61.76693901759484
0.28488148030741517,-62.42016325793176
0.2857281510236604,-63.05921368090779
0.2865748217399056,-63.68394647023544
0.28742149245615095,-64.29421738362126
0.2882681631723962,-64.88988175276481
0.2891148338886414,-65.47079448335973
0.28996150460488673,-66.03681005509301
0.29080817532113196,-66.58778252164515
0.2916548460373773,-67.12356551069055
0.2925015167536225,-67.64401222389728
0.29334818746986774,-68.14897543692621
0.2941948581861131,-68.63830749943287
0.2950415289023583,-69.11186033506578
0.2958881996186035,-69.56948544146735
0.29673487033484885,-70.01103389027327
0.2975815410510941,-70.43635632711312
0.2984282117673393,-70.8453029716099
0.29927488248358464,-71.23772361738042
0.30012155319982986,-71.61346763203483
0.3009682239160752,-71.97238395717727
0.3018148946323204,-72.31432110840507
0.30266156534856564,-72.63912717530911
0.303508236064811,-72.94664982147452
0.3043549067810562,-73.23673628447938
0.3052015774973014,-73.50923337589558
0.30604824821354676,-73.76398748128872
0.306894918929792,-74.00084456021796
0.3077415896460372,-74.21965014623595
0.30858826036228254,-74.42024934688902
0.30943493107852776,-74.6024868437172
0.3102816017947731,-74.76620689225388
0.3111282725110183,-74.91125332202637
0.31197494322726355,-75.0374695365553
0.3128216139435089,-75.14469851335508
0.3136682846597541,-75.23278280393356
0.3145149553759993,-75.30156453379237
0.31536162609224466,-75.3508854024268
0.3162082968084899,-75.38058668332548
0.3170549675247352,-75.39050922397058
0.31790163824098044,-75.38049344583857
0.31874830895722567,-75.35037934439873
0.319594979673471,-75.30000648911414
0.3204416503897162,-75.22921402344184
0.32128832110596145,-75.13784066483208
0.3221349918222068,-75.02572470472882
0.322981662538452,-74.89270400856964
0.32382833325469723,-74.73861601578591
0.32467500397094257,-74.56329773980235
0.3255216746871878,-74.36658576803728
0.3263683454034331,-74.14831626190289
0.32721501611967835,-73.90832495680479
0.32806168683592357,-73.64644716214207
0.3289083575521689,-73.36251776130746
0.32975502826841413,-73.05637121168769
0.33060169898465935,-72.72784154466257
0.3314483697009047,-72.37676236560583
0.3322950404171499,-72.00296685388469
0.33314171113339514,-71.60628776286012
0.33398838184964047,-71.1865574198863
0.3348350525658857,-70.74360772631138
0.33568172328213103,-70.27727015747735
0.33652839399837625,-69.78737576271897
0.3373750647146215,-69.27375516536534
0.3382217354308668,-68.73623856273895
0.33906840614711203,-68.17465572615595
0.33991507686335726,-67.58883600092594
0.3407617475796026,-66.9786083063521
0.3416084182958478,-66.34380113573138
0.34245508901209304,-65.68424255635443
0.3433017597283384,-64.9997602095051
0.3441484304445836,-64.29018131046126
0.34499510116082893,-63.555332648494016
0.34584177187707416,-62.795040586868595
0.3466884425933194,-62.00913106284321
0.3475351133095647,-61.197429587669944
0.34838178402580994,-60.35976124659487
0.34922845474205516,-59.49595069885709
0.3500751254583005,-58.60582217768945
0.3509217961745457,-57.689199490318515
0.35176846689079094,-56.74590601796456
0.3526151376070363,-55.77576471584132
0.3534618083232815,-54.77859811315591
0.35430847903952684,-53.754228313109365
0.35515514975577206,-52.70247699289666
0.3560018204720173,-51.623165403705116
0.3568484911882626,-50.516114370717105
0.35769516190450784,-49.38114429310792
0.35854183262075306,-48.218075144046566
0.3593885033369984,-47.026726470695166
0.3602351740532436,-45.806917394210586
0.36108184476948885,-44.5584666097418
0.3619285154857342,-43.28119238643296
0.3627751862019794,-41.97491256742069
0.36362185691822474,-40.639444569835405
0.36446852763446996,-39.27460538480193
0.3653151983507152,-37.880211577437535
0.3661618690669605,-36.45607928685331
0.36700853978320574,-35.002024226154845
0.36785521049945097,-33.517861682440866
0.3687018812156963,-32.0034065168029
0.3695485519319415,-30.458473164327643
0.37039522264818686,-28.88287563409358
0.3712418933644321,-27.276427509174596
0.3720885640806773,-25.638941946636578
0.37293523479692264,-23.970231677540255
0.37378190551316787,-22.270109006939265
0.3746285762294131,-20.53838581388129
0.3754752469456584,-18.774873551406813
0.37632191766190365,-16.979383246551492
0.3771685883781489,-15.151725500342422
0.3780152590943942,-13.291710487801879
0.37886192981063943,-11.399147957945729
0.37970860052688477,-9.473847233782635
0.38055527124313,-7.515617212315647
0.3814019419593752,-5.524266364540495
0.38224861267562055,-3.4996027354471835
0.38309528339186577,-1.4414339440195363
0.383941954108111,0.6504328167656013
0.38478862482435633,2.7761907799374512
0.38563529554060155,4.9360336045319855
0.3864819662568468,7.130155375590675
0.3873286369730921,9.358750604162879
0.38817530768933733,11.622014227302657
0.38902197840558267,13.920141608072186
0.3898686491218279,16.253328535538344
0.3907153198380731,18.62177122477533
0.39156199055431845,21.02566631686409
0.3924086612705637,23.465210878890957
0.3932553319868089,25.940602403949697
0.39410200270305423,28.452038811140028
0.39494867341929946,30.999718445567396
0.3957953441355447,33.58384007834434
0.39664201485179,36.20460290659071
0.39748868556803524,38.86220655343027
0.3983353562842806,41.55685106799592
0.3991820270005258,44.28873692542493
0.400028697716771,47.05806502686187
0.40087536843301635,49.8650366994583
0.4017220391492616,52.70985369637049
0.4025687098655068,55.592718196762235
0.40341538058175214,58.51383280580433
0.40426205129799736,61.473400554672025
0.4051087220142426,64.4716249005487
0.4059553927304879,67.50870972662449
0.40680206344673314,70.58485934209341
0.4076487341629785,73.7002784821583
0.4084954048792237,76.85517230802748
0.4093420755954689,80.04974640691557
0.41018874631171426,83.28420679204407
0.4110354170279595,86.55875990264008
0.4118820877442047,89.87361260393823
0.41272875846045004,93.22897218717833
0.41357542917669526,96.62504636960762
0.4144220998929406,100.06204329447917
0.4152687706091859,103.54017153105212
